"log_annual_income","debt_to_income","delinq_2y","num_collections_last_12m","num_historical_failed_to_pay","total_collection_amount_ever","num_cc_carrying_balance","account_never_delinq_percent","tax_liens","loan_amount","term","interest_rate","grade","log_total_credit_utilized","loan_status"
11.429554725537322,31.61,0,0,0,0,7,100.0,0,13500,0,10.41,2,11.570628175098518,0
10.933124826700707,24.67,0,0,0,1025,5,84.6,0,20000,0,14.08,3,10.484976651553191,0
,,0,0,1,0,2,100.0,0,10000,0,10.42,2,10.602343407563055,0
10.645448706505872,20.89,0,0,0,0,4,100.0,0,15000,0,10.91,2,9.798293689657623,0
11.775297421715827,20.11,0,0,0,0,4,88.2,0,7000,0,6.72,1,12.62431905700307,1
10.445404783779793,23.05,0,0,0,0,5,100.0,0,4000,0,14.08,3,10.23120731201944,0
9.952325334619427,8.11,0,0,0,0,5,85.7,0,3000,0,16.01,3,5.634789603169249,1
11.0186455364637,27.98,0,0,0,0,11,100.0,0,12000,0,13.59,3,11.663713354092298,0
11.156264806643742,0.0,0,0,0,0,0,100.0,0,37000,1,12.61,3,,0
10.491301994830229,12.23,0,0,0,0,8,100.0,0,25000,1,14.07,3,9.903887472557455,0
12.283038316285214,4.27,0,0,1,0,2,100.0,1,25000,1,9.93,2,10.846673347872928,0
10.596659732783579,21.42,0,0,0,0,3,100.0,0,16000,0,17.09,4,10.625756546668091,0
10.308985993422082,10.52,0,0,0,0,1,100.0,0,20000,0,9.44,2,10.756476331740021,0
10.706407998237976,0.0,2,0,0,0,0,50.0,0,20000,0,14.07,3,,0
12.019749091416921,14.6,0,0,1,0,10,100.0,0,30000,0,15.05,3,11.337070951699184,0
10.872010138213119,23.51,0,0,0,0,7,100.0,0,19950,1,30.17,6,10.661204503745374,1
11.736077016252437,9.71,0,0,0,0,3,100.0,0,5000,0,12.61,3,11.514594072070775,0
11.082157933374816,27.68,0,0,0,0,5,89.2,0,25000,1,24.85,5,11.073831181881586,1
11.002116507732017,5.39,0,0,1,0,2,91.7,0,21000,1,16.02,3,9.346094292953802,1
10.373522431293592,37.21,1,0,0,0,4,87.5,0,15000,0,9.93,2,10.815830502162186,0
9.798182590890704,30.67,0,0,0,0,3,94.1,0,7000,0,18.06,4,9.751326558637025,1
10.933124826700707,12.99,0,0,0,0,4,89.7,0,6000,0,16.02,3,10.280313102435128,0
11.289794413577894,6.39,1,0,0,0,6,95.2,0,24000,1,24.85,5,9.310728546007452,0
10.832161297455611,5.95,0,0,0,0,5,100.0,0,5600,0,9.44,2,11.180552813554462,0
11.19822841866684,18.01,0,0,1,313,4,100.0,0,8000,0,7.35,1,10.367158673708655,0
11.352475452610186,4.55,0,0,0,0,4,95.0,0,24000,0,19.03,4,9.456184308811169,0
10.985309671896763,11.33,1,0,0,0,3,86.7,0,8000,0,9.93,2,9.990582259387061,0
10.199732855648397,2.98,0,0,0,0,4,53.3,0,12000,1,15.05,3,6.173786103901937,1
12.206077645517674,4.66,1,0,0,0,4,100.0,0,40000,0,5.31,1,9.248983995568388,1
10.757924157061597,18.23,1,0,0,0,5,93.8,0,2500,0,18.06,4,9.906782119485557,0
11.429554725537322,13.71,1,0,0,0,16,94.1,0,12000,0,7.97,1,10.66874607044333,0
11.034905792929415,28.44,0,0,0,164,0,100.0,0,5000,0,26.3,5,10.754407416968615,0
11.6172944892629,4.7,0,0,1,0,2,100.0,0,4850,0,7.97,1,9.51576412590412,0
11.289794413577894,15.5,0,0,0,0,5,84.6,0,13000,1,12.62,3,10.197425019150417,0
12.611541086966115,0.74,0,0,0,0,6,100.0,0,4200,0,6.72,1,8.674880467251832,0
11.38642075585196,16.82,0,0,0,0,6,96.9,0,24000,1,11.99,2,11.088537442504965,0
11.170449240431308,23.48,0,0,0,0,4,100.0,0,32000,0,7.34,1,11.889153985586766,0
10.819798284210286,17.38,0,0,1,619,3,100.0,0,6500,0,12.62,3,10.15167487428977,0
11.711784520403112,2.2,1,0,0,0,2,100.0,0,35000,1,17.09,4,9.109414453386222,0
11.561725152903833,14.46,0,0,0,0,1,100.0,0,22000,0,6.71,1,10.529479457908666,0
11.51293546492023,4.94,0,0,0,50,3,100.0,0,12000,0,7.34,1,9.756957759840232,0
11.082157933374816,35.73,0,0,1,0,2,100.0,0,7500,0,9.43,2,11.893585454159421,0
12.345838935721968,14.59,0,0,0,1577,5,100.0,0,16000,1,13.59,3,11.491323820412468,1
10.571342565808699,0.0,0,0,0,0,0,100.0,0,5000,0,20.39,4,,1
10.778977123006351,23.3,0,0,1,0,11,100.0,0,24000,1,17.09,4,9.915169057309965,0
10.043292972227004,23.38,0,0,1,2947,5,100.0,0,3000,0,25.82,5,9.180808569370145,0
11.736077016252437,4.09,2,0,0,0,4,91.4,0,30000,0,14.08,3,9.901435448409996,0
10.799595985047786,21.48,0,0,0,0,1,90.9,0,5000,0,17.09,4,9.416215681723873,1
,,1,0,0,0,7,88.9,0,4500,0,18.45,4,10.889378971140118,0
10.275085591132715,16.89,1,0,0,0,8,85.0,0,5500,0,17.09,4,9.073489189226986,0
10.714439990727769,6.71,0,0,0,0,4,100.0,0,12000,1,19.03,4,8.954673628956414,1
10.933124826700707,6.73,2,0,0,0,2,76.9,0,15000,1,24.85,5,8.431417414394833,0
10.491301994830229,5.07,0,0,0,0,4,100.0,0,30000,0,19.03,4,8.403800504061147,1
11.326607934898927,22.66,0,0,0,0,6,100.0,0,12000,1,14.08,3,11.343014576252745,0
10.714439990727769,64.51,2,0,0,0,3,88.4,0,12050,0,13.59,3,12.559272056796168,0
11.338583982516495,0.43,0,0,0,0,1,100.0,0,15000,1,9.44,2,5.6131281063880705,0
11.184435286790631,25.38,1,0,0,0,6,95.7,0,2000,0,19.03,4,10.636936592369441,0
10.896757843893464,14.51,0,0,1,1270,9,93.0,0,8675,0,15.05,3,9.535390480896702,0
11.06665398721974,6.58,0,0,0,866,4,95.1,0,30000,1,9.43,2,10.164081019297177,0
10.819798284210286,8.45,0,0,0,0,5,100.0,0,6400,0,14.08,3,9.474165107897397,0
11.790564777297387,7.5,0,0,0,0,2,100.0,0,5000,0,7.97,1,10.221432063114797,0
11.909356555615187,0.53,0,0,0,0,2,100.0,0,40000,1,7.35,1,8.313607139317558,0
11.608244735642321,18.69,0,0,0,0,3,100.0,0,10000,0,15.04,3,11.504832807572773,1
11.775297421715827,8.45,0,0,0,0,5,100.0,0,18000,1,20.0,4,10.066371415437608,0
11.652696102959753,21.26,0,0,0,75,5,97.0,0,14000,1,16.01,3,11.625030187254284,0
11.744433932616065,18.11,0,0,0,0,10,100.0,0,7000,0,14.08,3,12.274828822340483,1
10.714439990727769,8.83,0,1,0,1317,4,100.0,0,16000,1,15.05,3,9.382611592916636,0
11.002116507732017,13.91,0,0,0,0,3,100.0,0,12600,0,5.32,1,10.35653574738245,0
11.695255355062795,17.23,0,0,0,0,2,100.0,0,10000,0,5.32,1,10.57648304488522,0
11.002116507732017,30.6,0,1,0,191,6,77.3,0,16000,0,16.02,3,10.467009985302088,0
11.225256725762893,5.04,0,0,0,0,4,100.0,0,3500,0,5.31,1,8.713582005421628,0
12.460718739865236,10.8,0,0,0,0,6,100.0,0,30000,0,17.09,4,11.503359860100527,1
12.54254845357358,0.06,0,0,1,0,1,100.0,0,40000,0,10.91,2,2.6390573296152584,0
10.373522431293592,10.92,0,0,0,0,4,100.0,0,12000,0,11.99,2,9.44572864970683,0
11.51293546492023,31.48,0,0,0,0,6,100.0,0,35000,0,24.85,5,11.474766587869457,0
10.596659732783579,8.79,0,0,0,7623,6,100.0,0,6000,0,11.99,2,9.039077442538963,0
12.07254696717504,10.79,0,0,0,185,3,95.7,0,35000,1,9.93,2,11.458374237699054,0
11.141876276228,27.43,0,0,0,0,2,88.9,0,11000,0,12.62,3,10.800677011107881,0
11.532737896139919,21.59,0,0,1,0,7,100.0,0,10000,0,16.02,3,11.537627833610571,0
11.918397239722838,35.0,0,0,0,0,13,98.0,0,35000,0,16.01,3,12.11916853551451,0
10.596659732783579,11.55,0,0,0,0,3,100.0,0,8000,0,13.59,3,9.532641238823578,0
10.915106645867503,17.96,0,0,0,0,5,100.0,0,10000,0,10.9,2,10.694691138568423,0
10.12667110305036,16.23,0,0,0,0,1,90.0,0,4000,0,14.08,3,9.20673387638207,0
10.778977123006351,28.38,0,0,0,0,6,100.0,0,16000,0,6.07,1,11.026304529901054,0
11.184435286790631,28.04,0,0,0,0,5,97.1,0,8300,0,10.41,2,10.780413560888006,0
10.468829770273567,1.93,0,0,0,0,2,100.0,0,10400,0,14.08,3,7.9676267393338165,1
10.12667110305036,21.36,0,0,0,0,0,100.0,0,12000,1,16.02,3,9.768011412973678,0
11.695255355062795,8.05,2,0,0,0,2,87.5,0,16000,1,18.06,4,10.319892600682627,0
11.332613886815139,30.06,0,0,0,0,6,100.0,0,11200,1,7.97,1,11.477888786523234,0
10.915106645867503,18.31,0,0,0,174,5,95.5,0,10000,0,7.97,1,10.320321127381453,0
11.499850357082506,12.04,0,0,0,0,5,87.5,0,40000,0,10.91,2,9.847023015555001,0
10.673618922112436,14.0,1,0,0,0,1,87.5,0,5000,0,11.99,2,9.20391980417326,0
10.859018228147887,2.35,0,0,0,0,2,100.0,0,20000,1,9.44,2,8.150756470275551,0
11.220177247918267,0.45,0,0,0,0,1,100.0,0,18000,0,9.92,2,7.95892649305011,1
9.680406499268875,8.33,0,0,0,0,3,100.0,0,1750,0,20.0,4,10.848326867814698,0
10.308985993422082,34.8,0,0,0,120,1,100.0,0,13825,1,16.01,3,9.85665796517933,0
11.050905878263567,14.38,1,0,1,0,4,92.3,0,10000,0,11.98,2,10.088970772667661,1
10.596659732783579,19.26,0,0,0,0,3,100.0,0,3500,0,7.35,1,11.103437275110155,0
11.289794413577894,11.47,0,0,1,0,5,100.0,0,25000,1,16.02,3,10.370518016302448,1
11.711784520403112,14.69,0,0,3,61,10,73.1,3,20000,1,19.03,4,10.549281036712603,0
11.58989576532275,24.34,0,0,0,140,7,82.1,0,18000,0,19.03,4,11.494975320767226,0
12.07254696717504,11.59,0,0,0,0,5,100.0,0,32000,0,6.08,1,11.537091109469008,0
10.12667110305036,8.35,0,0,0,0,5,100.0,0,2000,0,7.96,1,8.810757927026174,1
11.51293546492023,13.56,1,0,0,0,8,96.9,0,40000,1,17.09,4,11.005261504541817,1
11.608244735642321,12.91,0,0,0,309,1,87.5,0,35000,1,21.45,4,8.420241665339788,0
10.596659732783579,25.89,0,0,0,0,9,87.5,0,15000,0,14.08,3,9.662943486541751,0
12.128116509451258,11.85,0,0,0,585,9,100.0,0,40000,0,9.43,2,11.731506624384494,0
11.643962499267984,20.77,2,0,0,0,11,92.6,0,35000,1,15.05,3,11.39071263223446,0
10.596659732783579,17.04,0,0,0,0,1,100.0,0,8800,0,10.42,2,10.071076109728018,0
11.350418300109132,14.42,0,0,0,0,14,100.0,0,20400,1,21.45,4,10.587669666710424,0
10.981914140544825,24.03,1,0,0,0,5,87.5,0,16000,0,14.07,3,10.619032030538111,0
11.082157933374816,11.27,0,0,0,0,7,91.2,0,10000,0,6.71,1,9.66643522103567,0
11.248451977655328,7.7,0,0,1,0,5,100.0,0,5000,0,9.44,2,9.227689010310796,0
9.852246888342531,24.88,0,0,0,0,4,100.0,0,10800,1,12.62,3,9.052164937010307,1
10.404293143019792,25.45,0,0,1,0,3,98.1,0,13200,1,19.03,4,10.16665918330341,0
10.308985993422082,34.05,0,0,0,0,5,96.2,0,9000,0,13.59,3,10.24750269832807,0
10.308985993422082,15.36,0,0,0,127,2,100.0,0,16800,0,20.39,4,9.448411943874628,0
10.968215530759236,12.44,0,0,0,0,10,100.0,0,10200,0,15.04,3,9.64101828255575,0
11.695255355062795,12.57,0,0,0,0,7,100.0,0,22225,0,9.43,2,10.568286697580586,0
12.524530013005734,14.2,0,0,0,0,4,100.0,0,30000,1,9.44,2,12.357479564686368,0
11.350418300109132,14.82,0,0,0,0,6,95.3,0,10000,0,7.97,1,10.842967328182981,0
10.023978030870751,7.93,0,0,0,0,2,83.3,0,5000,0,21.45,4,8.64541048921699,1
11.156264806643742,11.18,1,0,0,0,0,96.6,0,20000,1,9.92,2,10.307751940067774,0
11.647604948286341,3.3,0,0,0,0,3,100.0,0,16000,0,5.32,1,9.486910939673246,0
10.571342565808699,8.74,0,0,1,0,1,100.0,0,2500,0,10.42,2,9.036225051729327,0
11.289794413577894,16.94,0,0,0,0,6,85.0,0,4500,0,9.44,2,10.939585935814996,0
10.78708978978675,22.69,0,0,0,0,8,100.0,0,5000,0,15.05,3,10.907367827562974,0
10.981914140544825,14.43,0,0,0,0,2,100.0,0,1000,0,13.59,3,10.26165138752628,0
11.487617913343598,25.81,0,0,1,0,4,94.4,0,35000,1,15.05,3,11.0674036944005,0
11.461642696843066,21.96,0,0,1,0,12,100.0,0,6000,0,10.42,2,11.33428910947301,0
10.545367754151743,23.37,0,1,0,230,3,100.0,0,3000,0,16.02,3,10.936316100658235,0
11.002116507732017,20.7,1,0,0,0,3,73.0,0,15000,1,12.61,3,10.822993111312226,0
11.608244735642321,8.25,0,0,0,98,2,100.0,0,40000,1,16.02,3,10.065946480233832,0
11.13751903414526,46.83,0,0,0,0,2,100.0,0,23550,0,7.97,1,11.9923780617838,0
10.596659732783579,37.8,0,0,0,0,4,100.0,0,10000,1,30.65,6,11.107315346348548,0
9.169622538697624,3.38,1,0,0,0,1,70.0,0,8425,0,22.9,5,4.68213122712422,0
11.082157933374816,8.07,0,0,0,0,1,100.0,0,30000,1,14.08,3,9.799625913002037,1
11.225256725762893,22.23,0,0,0,0,5,100.0,0,19000,0,16.02,3,10.6998454395692,0
11.561725152903833,11.04,0,0,1,0,4,100.0,0,10000,0,6.72,1,10.675469018613882,0
10.12667110305036,21.99,0,0,0,0,3,100.0,0,3000,0,6.72,1,9.182249491809657,0
11.314486721293981,10.84,0,0,0,0,5,100.0,0,11500,0,6.07,1,10.420464219786625,0
11.338583982516495,35.43,2,0,0,0,6,88.9,0,32000,0,18.45,4,11.77657352040995,0
10.463131911491967,18.24,0,0,0,0,2,100.0,0,30000,1,30.17,6,9.725675811220002,0
11.320565693461432,40.89,0,0,0,0,4,100.0,0,32000,1,12.62,3,11.3938716221804,0
11.082157933374816,25.76,0,0,0,0,9,94.7,0,25000,1,24.85,5,10.67239134549532,1
10.714439990727769,37.31,0,0,0,98,3,96.0,0,5100,0,23.88,5,11.820454281392093,1
11.472113887062386,23.48,0,0,0,0,10,100.0,0,40000,1,10.42,2,11.577176444771752,0
11.156264806643742,7.25,1,1,0,383,0,80.0,0,15000,0,18.06,4,7.404279118037268,1
11.002116507732017,18.62,0,0,0,0,3,100.0,0,9600,0,7.35,1,9.707959168254892,0
10.885584751364705,14.09,0,0,0,0,9,100.0,0,26000,1,19.03,4,10.176487366201767,0
11.050905878263567,25.87,0,0,0,0,1,100.0,0,3600,0,6.08,1,11.137650028025122,0
11.156264806643742,14.51,0,0,0,0,7,87.5,0,6000,0,9.44,2,12.065269160938184,0
12.128116509451258,26.25,1,0,0,0,10,96.7,0,27300,1,26.77,5,12.183402611148798,0
11.338583982516495,29.64,0,0,0,0,3,89.5,0,8000,0,21.45,4,11.364495059797875,0
11.407576060361786,2.55,0,0,0,67,7,90.0,0,2000,0,9.92,2,7.7226775164680035,0
10.308985993422082,24.52,0,0,1,0,1,100.0,0,2000,0,19.42,4,10.011354923405134,0
10.87806606028079,22.75,0,0,1,721,7,100.0,0,22000,0,17.09,4,10.180209784751566,0
10.985309671896763,4.86,0,0,1,0,4,80.6,0,20000,1,13.59,3,9.026778045746095,0
11.251573687764477,16.07,0,0,0,0,3,100.0,0,28000,1,24.85,5,10.216654606497926,0
11.51293546492023,22.54,0,0,0,0,5,100.0,0,16000,1,19.42,4,11.127277689932466,0
11.326607934898927,0.36,0,0,0,0,1,80.0,0,10000,0,7.97,1,4.867534450455582,0
10.668978650219241,22.55,0,0,1,0,5,100.0,0,10000,0,9.44,2,9.790150867197125,0
11.289794413577894,7.44,1,0,0,571,0,97.6,0,7500,0,7.34,1,9.996294602122335,0
10.915106645867503,14.41,0,0,0,0,4,94.1,0,22000,1,19.42,4,9.824714871370732,0
11.736077016252437,23.98,2,0,0,0,6,85.7,0,36475,0,7.97,1,11.831590082941476,1
10.243560441877241,23.15,0,0,0,0,6,100.0,0,12600,0,13.59,3,9.523543981658042,0
11.439741681007623,6.0,1,0,0,0,6,95.5,0,28500,1,11.98,2,9.797793647977064,0
11.434596288363432,12.94,0,1,1,163,13,91.7,0,7000,0,19.03,4,10.65133596386616,0
10.839600519357369,19.13,0,0,0,0,8,82.8,0,5200,0,18.45,4,10.710632837149484,0
11.63956692643747,31.08,0,0,0,0,8,93.3,0,16000,1,13.58,3,11.301030905833908,1
11.184435286790631,34.48,1,0,1,0,5,86.7,1,5000,0,9.44,2,11.146632991936537,0
11.350418300109132,8.89,0,0,1,0,2,100.0,0,35000,1,10.42,2,10.47866730544053,0
11.002116507732017,34.11,0,0,0,0,4,100.0,0,40000,1,7.97,1,11.184671366753399,0
10.62135173563291,37.62,0,0,1,178,4,81.3,0,15000,0,15.05,3,11.051318484991738,0
10.615603679643675,37.94,0,0,0,0,7,96.0,0,4500,0,9.43,2,11.138333828527516,0
11.918397239722838,14.32,0,0,0,0,5,90.9,0,15000,0,7.97,1,10.905313572516546,0
11.48247656671073,15.72,0,0,1,0,4,93.8,0,32000,1,12.62,3,11.726366094823042,0
10.085850775128717,16.15,0,0,0,0,1,95.2,0,13000,0,13.58,3,9.84977027003014,0
12.112865752267137,15.97,0,0,0,0,3,100.0,0,35000,1,18.06,4,12.299485572141881,0
10.12667110305036,2.88,0,0,0,0,2,100.0,0,10000,0,6.72,1,7.262628600974241,0
11.350418300109132,13.63,0,0,0,97,3,100.0,0,4200,0,11.99,2,10.613393516911028,0
13.122365377402328,8.52,0,0,0,0,2,100.0,0,12950,0,7.35,1,11.634089445452728,0
11.39640288460621,8.87,1,0,0,0,6,78.6,0,7500,0,16.01,3,9.882519246099932,1
11.51293546492023,18.76,0,0,0,1058,4,90.0,0,30000,1,10.9,2,11.348475259995237,0
10.714439990727769,3.87,0,0,0,0,3,100.0,0,10000,0,7.34,1,8.724369949208368,0
11.736077016252437,10.36,0,0,0,0,0,100.0,0,14000,1,7.35,1,11.221275530957062,0
11.385103457032141,11.29,0,0,0,0,5,100.0,0,40000,0,10.42,2,10.513090067385729,0
10.819798284210286,36.24,0,0,0,0,7,86.4,0,35000,0,16.01,3,11.01652857785636,1
10.165890277802454,35.92,0,0,0,0,7,100.0,0,4000,0,20.0,4,10.4376683094997,0
11.407576060361786,4.91,0,0,0,0,4,100.0,0,5000,0,7.34,1,9.885629034234816,0
11.703554089007538,8.53,1,0,1,0,7,96.4,0,25000,1,15.04,3,10.677200380935641,0
11.002116507732017,16.33,0,0,0,0,4,89.7,0,3600,0,6.08,1,10.63998153759944,0
10.714439990727769,23.01,0,1,0,750,2,91.7,0,12000,0,16.02,3,9.911802884139842,0
11.775297421715827,9.78,0,0,0,0,7,100.0,0,35000,0,14.07,3,11.033372384508345,0
11.849404844423074,14.68,1,0,0,1561,5,87.5,0,5000,0,13.59,3,10.793619096924486,0
10.545367754151743,4.26,0,0,0,0,1,77.8,0,30000,1,19.42,4,8.86403999703599,0
11.792834908653468,3.54,0,0,0,0,2,100.0,0,40000,1,11.99,2,8.60337088765729,1
10.571342565808699,7.24,0,0,0,0,4,100.0,0,30000,1,21.45,4,9.345395602969047,1
11.082157933374816,11.5,0,0,0,1525,3,98.2,0,10000,0,6.72,1,10.22868214924768,0
10.130662964963708,22.91,0,0,0,0,3,100.0,0,3700,0,15.04,3,11.082757744221691,0
11.050905878263567,28.3,0,0,0,0,10,100.0,0,24000,0,6.07,1,11.140991840070857,0
9.61587214452889,20.48,1,0,0,0,7,97.3,0,4075,0,20.0,4,11.292303731199528,0
12.04355959836804,11.55,0,0,1,0,5,100.0,0,22000,1,30.17,6,10.806591722606107,0
11.407576060361786,10.4,0,0,3,0,3,88.9,2,8400,0,13.59,3,11.217963625865547,0
10.491301994830229,31.5,0,0,1,0,3,93.3,0,24000,1,30.75,6,10.311083721653247,1
11.026808713825016,11.14,0,0,0,3209,2,100.0,0,5000,0,13.59,3,9.073145132798338,0
11.561725152903833,10.95,0,0,0,0,2,93.1,0,7500,0,9.93,2,10.12141753679745,0
11.982935344196433,7.45,1,0,1,0,3,97.7,0,8400,0,7.34,1,10.900122485091773,0
11.314486721293981,10.04,0,0,2,233,5,83.3,1,6800,0,17.47,4,10.40265548874465,0
11.813037464800539,12.73,0,0,0,2326,7,82.5,0,4375,0,26.3,5,11.103226406330002,0
11.151969943847991,7.02,0,0,0,0,9,100.0,0,20000,0,7.35,1,9.359880439245758,0
10.819798284210286,7.97,1,0,0,588,6,100.0,0,8000,0,10.91,2,9.26245832623829,0
11.06665398721974,34.46,0,0,0,0,6,90.0,0,14000,0,11.99,2,10.906396250690733,1
11.695255355062795,16.36,0,0,0,545,5,100.0,0,15000,1,11.99,2,11.081018840831232,1
10.308985993422082,24.04,0,0,0,0,3,90.0,0,5000,0,13.59,3,9.877862004897155,1
11.141876276228,18.35,0,0,0,0,8,100.0,0,25000,1,10.91,2,10.57234204052703,0
10.596659732783579,6.27,2,0,0,0,2,71.4,0,16000,1,21.45,4,9.661097469276054,0
11.034905792929415,19.71,0,0,0,0,3,100.0,0,30000,0,20.0,4,10.993815621616541,0
11.156264806643742,35.3,0,0,1,0,5,100.0,0,28000,0,17.09,4,10.752334212913182,1
11.552155793461898,8.0,0,1,1,0,7,73.9,1,35000,0,15.04,3,10.521749535904284,0
11.002116507732017,27.17,0,0,0,0,2,100.0,0,5000,0,6.07,1,10.578954352240995,0
11.599112335481124,16.89,0,0,0,0,5,100.0,0,29975,0,15.05,3,10.39488567863602,0
11.082157933374816,17.01,0,0,0,0,5,100.0,0,18000,1,10.42,2,10.664620430887167,0
11.350418300109132,22.88,0,0,0,0,4,90.9,0,9600,0,14.08,3,10.738589920723442,1
10.959557617938563,16.18,0,0,0,0,1,100.0,0,4000,0,6.71,1,10.105897643463425,0
11.630717389475995,19.42,1,0,0,0,12,75.0,0,30000,0,11.99,2,11.19185205548872,0
11.082157933374816,5.1,0,0,0,0,0,100.0,0,4000,0,5.32,1,9.326165937481774,0
11.362114203075018,10.81,0,0,0,0,8,62.1,0,4000,0,6.71,1,10.749463110495258,0
11.132455362751363,16.06,0,0,0,0,4,91.0,0,30750,0,25.82,5,10.718476188879958,1
11.177284882428873,18.52,0,0,1,94,2,94.1,0,6500,0,10.42,2,11.020283511637867,0
11.289794413577894,20.84,0,0,0,0,6,100.0,0,11100,1,21.85,4,10.90755103814573,0
14.648420115681892,3.08,0,0,2,0,5,92.3,2,40000,0,9.44,2,13.756245573921351,0
10.645448706505872,17.66,0,0,0,0,2,100.0,0,2000,0,17.09,4,12.551929282033027,0
10.308985993422082,25.16,0,0,0,0,1,100.0,0,5000,0,15.04,3,10.70777352233004,0
11.289794413577894,25.98,0,0,0,0,4,100.0,0,30000,1,14.07,3,11.147598917894847,0
11.123742087186342,30.69,0,0,0,0,1,78.8,0,5300,0,9.43,2,11.181904343985003,0
10.915106645867503,36.9,0,0,0,0,7,100.0,0,15000,0,21.45,4,10.868092144688834,0
11.407576060361786,3.1,0,0,0,0,2,100.0,0,2000,0,6.08,1,8.921324076511265,0
12.577639650232573,19.34,0,0,0,0,11,94.1,0,29175,1,16.02,3,11.913103286648333,0
10.60403230347651,28.23,0,0,0,0,5,96.7,0,15000,0,11.99,2,11.72272437125925,0
9.852246888342531,,0,0,0,0,6,100.0,0,24000,1,12.62,3,12.707114564560094,0
11.445727410406752,15.92,0,0,0,0,5,100.0,0,16800,1,11.99,2,11.555333401219805,0
12.948012371209098,16.94,0,0,0,0,43,100.0,0,30000,1,20.0,4,12.198589718131931,0
11.156264806643742,20.91,0,0,0,0,7,100.0,0,5000,0,10.91,2,10.243418088056579,0
11.775297421715827,8.83,0,0,0,0,2,100.0,0,18000,0,7.97,1,11.449879163252593,0
10.950824090522445,27.03,0,0,0,0,3,92.9,0,5000,0,9.44,2,11.14583936973118,0
10.933124826700707,12.47,0,0,0,0,4,100.0,0,8000,0,6.08,1,9.863914777416305,0
11.338583982516495,28.97,0,0,1,0,7,100.0,1,30000,0,17.09,4,10.465044312708477,1
10.968215530759236,8.96,0,0,1,0,1,100.0,0,28000,1,12.61,3,9.57352408782774,0
11.274883988618907,17.57,0,0,0,0,13,100.0,0,13000,0,7.97,1,10.726587856343938,0
11.225256725762893,25.18,0,0,1,0,6,95.0,0,21000,1,10.42,2,11.133405842815316,0
9.938516801455522,31.72,0,0,0,0,2,71.4,0,10400,0,9.43,2,9.387481868728596,0
10.308985993422082,25.92,0,0,0,0,7,92.0,0,10000,0,10.41,2,9.871325865727732,0
11.608244735642321,28.21,0,0,0,0,11,100.0,0,27650,1,10.42,2,11.354632885975635,0
11.798111925972618,11.76,0,0,0,0,2,100.0,0,16000,0,9.92,2,11.239658986752758,0
11.429554725537322,19.28,0,0,0,0,1,93.8,0,40000,1,9.93,2,11.136514177252801,0
11.350418300109132,30.61,0,0,0,0,2,100.0,0,30000,0,21.45,4,11.166907815505484,1
11.184435286790631,18.69,0,0,0,0,4,100.0,0,14000,0,13.58,3,10.651406968943053,0
11.350418300109132,6.14,0,0,0,0,1,100.0,0,7000,0,6.08,1,10.257378625098244,0
11.461642696843066,12.58,1,0,0,0,2,94.5,0,16000,1,16.02,3,11.500792153146955,0
11.264476926102367,14.38,0,0,0,0,2,95.2,0,15000,1,18.06,4,10.466184303712009,1
10.887455624298198,17.99,1,0,0,0,18,94.7,0,12000,0,12.62,3,10.06317999126972,0
10.915106645867503,9.56,0,0,0,0,2,100.0,0,11000,0,9.92,2,9.678717679477334,0
11.002116507732017,21.8,0,0,0,4463,5,52.0,0,10000,1,23.88,5,10.060961276360318,0
11.082157933374816,5.21,0,0,0,0,1,100.0,0,30000,0,6.08,1,10.707930102616903,0
11.571203807011969,21.06,0,0,0,0,6,100.0,0,12000,1,7.35,1,11.09346284721821,0
10.714439990727769,34.99,0,0,0,0,3,100.0,0,14000,1,12.62,3,10.744300143234327,0
10.584587455185398,28.88,0,0,0,0,2,100.0,0,25500,1,10.42,2,10.648681493556756,0
11.580593459194764,12.15,0,0,0,0,10,100.0,0,12600,0,6.72,1,10.498580792620686,0
10.896757843893464,4.71,0,0,0,0,3,100.0,0,20000,1,10.9,2,9.007734471879521,0
10.819798284210286,2.39,0,0,0,0,2,100.0,0,8000,0,7.96,1,8.443761913330354,0
